FL_DATE,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DESTINATION,DEST_CITY_NAME,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,OCCUPANCY_RATE
2019-03-02,WN,N8313F,2859,15016,STL,"St. Louis, MO",11292,DEN,"Denver, CO",4.0,-3.0,0.0,127.0,770.0,0.85
2019-03-02,WN,N7725A,3838,15016,STL,"St. Louis, MO",11292,DEN,"Denver, CO",11.0,16.0,0.0,127.0,770.0,0.97
2019-03-02,WN,N7828A,4701,15016,STL,"St. Louis, MO",11292,DEN,"Denver, CO",0.0,-2.0,0.0,129.0,770.0,0.62
2019-03-02,WN,N8508W,4979,15016,STL,"St. Louis, MO",11423,DSM,"Des Moines, IA",19.0,9.0,0.0,44.0,259.0,0.79
2019-03-02,WN,N438WN,4085,15016,STL,"St. Louis, MO",11433,DTW,"Detroit, MI",-1.0,-11.0,0.0,66.0,440.0,0.55
2019-03-02,WN,N935WN,2477,15016,STL,"St. Louis, MO",11618,EWR,"Newark, NJ",-6.0,-14.0,0.0,105.0,872.0,0.5
2019-03-02,WN,N260WN,3071,15016,STL,"St. Louis, MO",11618,EWR,"Newark, NJ",18.0,8.0,0.0,106.0,872.0,0.9
2019-03-02,WN,N283WN,1382,15016,STL,"St. Louis, MO",11697,FLL,"Fort Lauderdale, FL",102.0,82.0,0.0,126.0,1057.0,0.71
2019-03-02,WN,N8639B,4984,15016,STL,"St. Louis, MO",11697,FLL,"Fort Lauderdale, FL",0.0,-17.0,0.0,121.0,1057.0,0.7
2019-03-02,WN,N792SW,2799,15016,STL,"St. Louis, MO",12191,HOU,"Houston, TX",2.0,-21.0,0.0,100.0,687.0,0.93
2019-03-02,WN,N7745A,4940,15016,STL,"St. Louis, MO",12191,HOU,"Houston, TX",-2.0,-29.0,0.0,97.0,687.0,0.39
2019-03-02,WN,N413WN,5213,15016,STL,"St. Louis, MO",12191,HOU,"Houston, TX",4.0,-7.0,0.0,103.0,687.0,0.47
2019-03-02,WN,N712SW,2365,15016,STL,"St. Louis, MO",12278,ICT,"Wichita, KS",8.0,-1.0,0.0,69.0,392.0,0.89
2019-03-02,WN,N735SA,540,15016,STL,"St. Louis, MO",12889,LAS,"Las Vegas, NV",8.0,8.0,0.0,212.0,1371.0,0.93
2019-03-02,WN,N8520Q,4941,15016,STL,"St. Louis, MO",12889,LAS,"Las Vegas, NV",0.0,2.0,0.0,223.0,1371.0,0.41
2019-03-02,WN,N235WN,564,15016,STL,"St. Louis, MO",12892,LAX,"Los Angeles, CA",6.0,15.0,0.0,252.0,1592.0,0.94
2019-03-02,WN,N415WN,2829,15016,STL,"St. Louis, MO",12892,LAX,"Los Angeles, CA",12.0,33.0,0.0,273.0,1592.0,0.56
2019-03-02,WN,N7749B,4112,15016,STL,"St. Louis, MO",12953,LGA,"New York, NY",9.0,7.0,0.0,108.0,888.0,0.86
2019-03-02,WN,N931WN,5440,15016,STL,"St. Louis, MO",12953,LGA,"New York, NY",8.0,8.0,0.0,113.0,888.0,0.38
2019-03-02,WN,N261WN,2470,15016,STL,"St. Louis, MO",12992,LIT,"Little Rock, AR",8.0,-2.0,0.0,52.0,296.0,0.76
2019-03-02,WN,N769SW,2770,15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",-3.0,-8.0,0.0,47.0,237.0,0.44
2019-03-02,WN,N944WN,3634,15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",23.0,14.0,0.0,47.0,237.0,0.78
2019-03-02,WN,N8668A,2562,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",0.0,-12.0,0.0,108.0,882.0,0.54
2019-03-02,WN,N782SA,2808,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",5.0,-13.0,0.0,104.0,882.0,0.6
2019-03-02,WN,N8731J,2909,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",20.0,4.0,0.0,105.0,882.0,0.73
2019-03-02,WN,N8647A,5179,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",4.0,-11.0,0.0,108.0,882.0,0.81
2019-03-02,WN,N7710A,3336,15016,STL,"St. Louis, MO",13232,MDW,"Chicago, IL",-6.0,-18.0,0.0,43.0,251.0,0.92
2019-03-02,WN,N8679A,4100,15016,STL,"St. Louis, MO",13232,MDW,"Chicago, IL",-3.0,-17.0,0.0,40.0,251.0,0.84
2019-03-02,WN,N957WN,5317,15016,STL,"St. Louis, MO",13232,MDW,"Chicago, IL",-4.0,-13.0,0.0,44.0,251.0,0.33
2019-03-02,WN,N719SW,3289,15016,STL,"St. Louis, MO",13342,MKE,"Milwaukee, WI",9.0,2.0,0.0,51.0,317.0,0.35
2019-03-02,WN,N410WN,5254,15016,STL,"St. Louis, MO",13487,MSP,"Minneapolis, MN",38.0,29.0,0.0,71.0,448.0,0.76
2019-03-02,WN,N7701B,2529,15016,STL,"St. Louis, MO",13495,MSY,"New Orleans, LA",3.0,-7.0,0.0,84.0,604.0,0.35
2019-03-02,WN,N285WN,2974,15016,STL,"St. Louis, MO",13495,MSY,"New Orleans, LA",5.0,-6.0,0.0,83.0,604.0,0.35
2019-03-02,WN,N419WN,5367,15016,STL,"St. Louis, MO",13851,OKC,"Oklahoma City, OK",,,1.0,,462.0,0.86
2019-03-02,WN,N8605E,3768,15016,STL,"St. Louis, MO",13871,OMA,"Omaha, NE",46.0,39.0,0.0,58.0,342.0,0.31
2019-03-02,WN,N766SW,5172,15016,STL,"St. Louis, MO",13871,OMA,"Omaha, NE",10.0,5.0,0.0,58.0,342.0,0.35
2019-03-02,WN,N799SW,3615,15016,STL,"St. Louis, MO",14057,PDX,"Portland, OR",0.0,-4.0,0.0,257.0,1708.0,0.36
2019-03-02,WN,N8685B,2419,15016,STL,"St. Louis, MO",14100,PHL,"Philadelphia, PA",3.0,-3.0,0.0,106.0,814.0,0.56
2019-03-02,WN,N8574Z,2604,15016,STL,"St. Louis, MO",14107,PHX,"Phoenix, AZ",17.0,26.0,0.0,211.0,1262.0,0.75
2019-03-02,WN,N8552Z,4902,15016,STL,"St. Louis, MO",14107,PHX,"Phoenix, AZ",,,1.0,,1262.0,0.68
2019-03-02,WN,N441WN,5328,15016,STL,"St. Louis, MO",14107,PHX,"Phoenix, AZ",37.0,38.0,0.0,205.0,1262.0,0.94
2019-03-02,WN,N8552Z,5086,15016,STL,"St. Louis, MO",14122,PIT,"Pittsburgh, PA",101.0,96.0,0.0,73.0,554.0,0.77
2019-03-02,WN,N488WN,3358,15016,STL,"St. Louis, MO",14492,RDU,"Raleigh/Durham, NC",0.0,-7.0,0.0,88.0,667.0,0.41
2019-03-02,WN,N401WN,1718,15016,STL,"St. Louis, MO",14635,RSW,"Fort Myers, FL",38.0,18.0,0.0,119.0,979.0,0.37
2019-03-02,WN,N7889A,4897,15016,STL,"St. Louis, MO",14635,RSW,"Fort Myers, FL",-7.0,-15.0,0.0,118.0,979.0,0.54
2019-03-02,WN,N7845A,4912,15016,STL,"St. Louis, MO",14635,RSW,"Fort Myers, FL",-4.0,-23.0,0.0,113.0,979.0,0.88
2019-03-02,WN,N8671D,3943,15016,STL,"St. Louis, MO",14679,SAN,"San Diego, CA",3.0,25.0,0.0,259.0,1557.0,0.96
2019-03-02,WN,N438WN,4089,15016,STL,"St. Louis, MO",14683,SAT,"San Antonio, TX",2.0,-5.0,0.0,122.0,786.0,0.56
2019-03-02,WN,N8653A,4907,15016,STL,"St. Louis, MO",14747,SEA,"Seattle, WA",6.0,15.0,0.0,264.0,1709.0,0.56
2019-03-02,WN,N8600F,2706,15016,STL,"St. Louis, MO",14771,SFO,"San Francisco, CA",35.0,36.0,0.0,259.0,1735.0,0.55
2019-03-02,WN,N8539V,4405,15016,STL,"St. Louis, MO",14831,SJC,"San Jose, CA",28.0,27.0,0.0,260.0,1715.0,0.31
2019-03-02,WN,N8552Z,3555,15016,STL,"St. Louis, MO",14893,SMF,"Sacramento, CA",90.0,86.0,0.0,249.0,1679.0,0.44
2019-03-02,WN,N8557Q,2976,15016,STL,"St. Louis, MO",15304,TPA,"Tampa, FL",-1.0,-16.0,0.0,104.0,869.0,0.51
2019-03-02,WN,N8670A,5133,15016,STL,"St. Louis, MO",15304,TPA,"Tampa, FL",12.0,-6.0,0.0,102.0,869.0,0.95
2019-03-02,WN,N8322X,2538,15016,STL,"St. Louis, MO",15370,TUL,"Tulsa, OK",11.0,5.0,0.0,61.0,351.0,0.58
2019-03-02,WN,N289CT,2872,15304,TPA,"Tampa, FL",10257,ALB,"Albany, NY",-7.0,-19.0,0.0,147.0,1130.0,0.92
2019-03-02,WN,N409WN,3260,15304,TPA,"Tampa, FL",10257,ALB,"Albany, NY",68.0,61.0,0.0,150.0,1130.0,0.98
2019-03-02,WN,N904WN,1818,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",-5.0,-12.0,0.0,70.0,406.0,0.44
2019-03-02,WN,N465WN,2932,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",,,1.0,,406.0,0.45
2019-03-02,WN,N7734H,2962,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",-4.0,-3.0,0.0,75.0,406.0,0.78
2019-03-02,WN,N284WN,3039,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",-4.0,-3.0,0.0,78.0,406.0,0.34
2019-03-02,WN,N263WN,2520,15304,TPA,"Tampa, FL",10423,AUS,"Austin, TX",-2.0,-17.0,0.0,137.0,928.0,0.54
2019-03-02,WN,N7865A,2595,15304,TPA,"Tampa, FL",10529,BDL,"Hartford, CT",-8.0,-18.0,0.0,143.0,1111.0,0.45
2019-03-02,WN,N7880D,4622,15304,TPA,"Tampa, FL",10529,BDL,"Hartford, CT",-2.0,-7.0,0.0,146.0,1111.0,0.32
2019-03-02,WN,N428WN,4987,15304,TPA,"Tampa, FL",10529,BDL,"Hartford, CT",-6.0,-21.0,0.0,143.0,1111.0,0.65
2019-03-02,WN,N293WN,3656,15304,TPA,"Tampa, FL",10599,BHM,"Birmingham, AL",2.0,0.0,0.0,76.0,459.0,0.86
2019-03-02,WN,N247WN,1751,15304,TPA,"Tampa, FL",10693,BNA,"Nashville, TN",0.0,2.0,0.0,100.0,612.0,0.68
2019-03-02,WN,N961WN,2429,15304,TPA,"Tampa, FL",10693,BNA,"Nashville, TN",-5.0,-6.0,0.0,97.0,612.0,0.49
2019-03-02,WN,N7865A,2596,15304,TPA,"Tampa, FL",10693,BNA,"Nashville, TN",-4.0,0.0,0.0,97.0,612.0,0.66
2019-03-02,WN,N7844A,4692,15304,TPA,"Tampa, FL",10693,BNA,"Nashville, TN",6.0,10.0,0.0,100.0,612.0,0.54
2019-03-02,WN,N908WN,2259,15304,TPA,"Tampa, FL",10792,BUF,"Buffalo, NY",-10.0,-11.0,0.0,146.0,1053.0,0.42
2019-03-02,WN,N7857B,2766,15304,TPA,"Tampa, FL",10792,BUF,"Buffalo, NY",-1.0,8.0,0.0,150.0,1053.0,0.89
2019-03-02,WN,N223WN,4995,15304,TPA,"Tampa, FL",10792,BUF,"Buffalo, NY",-7.0,-18.0,0.0,142.0,1053.0,0.34
2019-03-02,WN,N8621A,1624,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",-3.0,-11.0,0.0,117.0,842.0,0.79
2019-03-02,WN,N945WN,2257,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",-5.0,5.0,0.0,119.0,842.0,0.35
2019-03-02,WN,N8688J,3029,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",6.0,6.0,0.0,126.0,842.0,0.47
2019-03-02,WN,N8312C,4633,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",2.0,2.0,0.0,127.0,842.0,0.44
2019-03-02,WN,N8536Z,5178,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",-2.0,-12.0,0.0,114.0,842.0,0.47
2019-03-02,WN,N8542Z,5298,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",-4.0,-15.0,0.0,112.0,842.0,0.59
2019-03-02,WN,N7864B,3909,15304,TPA,"Tampa, FL",11066,CMH,"Columbus, OH",13.0,9.0,0.0,118.0,829.0,0.9
2019-03-02,WN,N8576Z,4962,15304,TPA,"Tampa, FL",11066,CMH,"Columbus, OH",-4.0,-9.0,0.0,122.0,829.0,0.4
2019-03-02,WN,N7876A,2467,15304,TPA,"Tampa, FL",11259,DAL,"Dallas, TX",19.0,14.0,0.0,143.0,917.0,0.34
2019-03-02,WN,N8689C,3874,15304,TPA,"Tampa, FL",11259,DAL,"Dallas, TX",-1.0,5.0,0.0,145.0,917.0,0.55
2019-03-02,WN,N8532S,2878,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",-4.0,-12.0,0.0,114.0,814.0,0.81
2019-03-02,WN,N7718B,3237,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",0.0,-2.0,0.0,113.0,814.0,0.86
2019-03-02,WN,N701GS,4447,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",-5.0,-21.0,0.0,106.0,814.0,0.66
2019-03-02,WN,N201LV,1777,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",3.0,18.0,0.0,235.0,1506.0,0.73
2019-03-02,WN,N949WN,2415,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",-4.0,9.0,0.0,241.0,1506.0,0.76
2019-03-02,WN,N7811F,2617,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",33.0,30.0,0.0,223.0,1506.0,0.33
2019-03-02,WN,N961WN,2426,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",0.0,-17.0,0.0,35.0,197.0,0.6
2019-03-02,WN,N927WN,3219,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",0.0,-19.0,0.0,36.0,197.0,0.49
2019-03-02,WN,N436WN,4683,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",-4.0,-13.0,0.0,40.0,197.0,0.84
2019-03-02,WN,N289CT,5271,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",-5.0,-22.0,0.0,37.0,197.0,0.55
2019-03-02,WN,N8684F,4959,15304,TPA,"Tampa, FL",11986,GRR,"Grand Rapids, MI",-3.0,0.0,0.0,158.0,1041.0,0.87
2019-03-02,WN,N7850B,3141,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",-1.0,-15.0,0.0,118.0,781.0,0.51
2019-03-02,WN,N8718Q,4973,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",-2.0,-8.0,0.0,118.0,781.0,0.81
2019-03-02,WN,N277WN,2849,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",5.0,14.0,0.0,126.0,837.0,0.38
2019-03-02,WN,N7821L,3914,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",-2.0,3.0,0.0,130.0,837.0,0.76
2019-03-02,WN,N730SW,3977,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",-5.0,5.0,0.0,135.0,837.0,0.57
2019-03-02,WN,N460WN,4570,15304,TPA,"Tampa, FL",12391,ISP,"Islip, NY",14.0,9.0,0.0,138.0,1034.0,0.39
2019-03-02,WN,N916WN,2751,15304,TPA,"Tampa, FL",12889,LAS,"Las Vegas, NV",-1.0,-8.0,0.0,286.0,1984.0,0.44
2019-03-02,WN,N8557Q,2976,15304,TPA,"Tampa, FL",12889,LAS,"Las Vegas, NV",1.0,9.0,0.0,284.0,1984.0,0.43
2019-03-02,WN,N7726A,3738,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",-1.0,-11.0,0.0,139.0,1010.0,0.58
2019-03-02,WN,N8507C,4990,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",-1.0,-1.0,0.0,129.0,1010.0,0.54
2019-03-02,WN,N742SW,3680,15304,TPA,"Tampa, FL",13198,MCI,"Kansas City, MO",,,1.0,,1048.0,0.86
2019-03-02,WN,N710SW,3242,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",-3.0,-4.0,0.0,150.0,997.0,0.85
2019-03-02,WN,N8566Z,3302,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",-5.0,-7.0,0.0,143.0,997.0,0.71
2019-03-02,WN,N8608N,3406,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",-1.0,-4.0,0.0,149.0,997.0,0.37
2019-03-02,WN,N8528Q,5433,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",0.0,5.0,0.0,154.0,997.0,0.4
2019-03-02,WN,N400WN,5506,15304,TPA,"Tampa, FL",13244,MEM,"Memphis, TN",-3.0,-7.0,0.0,107.0,655.0,0.48
2019-03-02,WN,N7836A,3203,15304,TPA,"Tampa, FL",13296,MHT,"Manchester, NH",-9.0,-16.0,0.0,155.0,1204.0,0.71
2019-03-02,WN,N905WN,4232,15304,TPA,"Tampa, FL",13296,MHT,"Manchester, NH",-3.0,-5.0,0.0,158.0,1204.0,0.74
2019-03-02,WN,N226WN,1928,15304,TPA,"Tampa, FL",13342,MKE,"Milwaukee, WI",-3.0,-4.0,0.0,163.0,1075.0,0.92
2019-03-02,WN,N7709A,3309,15304,TPA,"Tampa, FL",13342,MKE,"Milwaukee, WI",-6.0,-8.0,0.0,160.0,1075.0,0.97
2019-03-02,WN,N289CT,1681,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",0.0,-8.0,0.0,86.0,488.0,0.32
2019-03-02,WN,N202WN,2515,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",-1.0,-4.0,0.0,83.0,488.0,0.86
2019-03-02,WN,N779SW,2915,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",44.0,39.0,0.0,86.0,488.0,0.77
2019-03-02,WN,N8302F,4650,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",0.0,0.0,0.0,83.0,488.0,0.94
2019-03-02,WN,N8534Z,5337,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",41.0,30.0,0.0,126.0,920.0,0.67
2019-03-02,WN,N255WN,4352,15304,TPA,"Tampa, FL",14107,PHX,"Phoenix, AZ",-4.0,14.0,0.0,271.0,1788.0,0.45
2019-03-02,WN,N7846A,2582,15304,TPA,"Tampa, FL",14122,PIT,"Pittsburgh, PA",0.0,3.0,0.0,123.0,873.0,0.82
2019-03-02,WN,N7877H,5267,15304,TPA,"Tampa, FL",14122,PIT,"Pittsburgh, PA",3.0,3.0,0.0,120.0,873.0,0.65
2019-03-02,WN,N8554X,2457,15304,TPA,"Tampa, FL",14307,PVD,"Providence, RI",-5.0,-12.0,0.0,142.0,1136.0,0.32
2019-03-02,WN,N224WN,2892,15304,TPA,"Tampa, FL",14307,PVD,"Providence, RI",1.0,-5.0,0.0,146.0,1136.0,0.83
2019-03-02,WN,N570WN,3210,15304,TPA,"Tampa, FL",14492,RDU,"Raleigh/Durham, NC",-4.0,-3.0,0.0,89.0,587.0,0.49
2019-03-02,WN,N450WN,2825,15304,TPA,"Tampa, FL",14576,ROC,"Rochester, NY",9.0,11.0,0.0,150.0,1079.0,0.59
2019-03-02,WN,N245WN,2320,15304,TPA,"Tampa, FL",14683,SAT,"San Antonio, TX",127.0,113.0,0.0,147.0,972.0,0.54
2019-03-02,WN,N919WN,4419,15304,TPA,"Tampa, FL",14730,SDF,"Louisville, KY",-5.0,-15.0,0.0,109.0,727.0,0.66
2019-03-02,WN,N8314L,5363,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",-2.0,-6.0,0.0,147.0,1237.0,0.72
2019-03-02,WN,N479WN,5397,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",4.0,-8.0,0.0,148.0,1237.0,0.71
2019-03-02,WN,N769SW,2770,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",-1.0,5.0,0.0,138.0,869.0,0.69
2019-03-02,WN,N8508W,5083,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",0.0,6.0,0.0,136.0,869.0,0.35
2019-03-02,WN,N497WN,2876,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",7.0,9.0,0.0,45.0,237.0,0.3
2019-03-02,WN,N280WN,3275,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",7.0,4.0,0.0,49.0,237.0,0.87
2019-03-02,WN,N7822A,5021,15370,TUL,"Tulsa, OK",11292,DEN,"Denver, CO",1.0,7.0,0.0,91.0,541.0,0.55
2019-03-02,WN,N240WN,5019,15370,TUL,"Tulsa, OK",12191,HOU,"Houston, TX",-4.0,-6.0,0.0,71.0,453.0,0.78
2019-03-02,WN,N7856A,4812,15370,TUL,"Tulsa, OK",12889,LAS,"Las Vegas, NV",0.0,13.0,0.0,185.0,1076.0,0.72
2019-03-02,WN,N8322X,2538,15370,TUL,"Tulsa, OK",14107,PHX,"Phoenix, AZ",-4.0,-10.0,0.0,135.0,935.0,0.87
2019-03-02,WN,N8557Q,2976,15370,TUL,"Tulsa, OK",15016,STL,"St. Louis, MO",-2.0,-8.0,0.0,51.0,351.0,0.33
2019-03-02,WN,N227WN,2673,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",0.0,-8.0,0.0,84.0,639.0,0.37
2019-03-02,WN,N928WN,4167,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",8.0,-15.0,0.0,79.0,639.0,0.6
2019-03-02,WN,N901WN,5027,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",5.0,-8.0,0.0,83.0,639.0,0.87
2019-03-02,WN,N7835A,2826,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",29.0,26.0,0.0,64.0,364.0,0.69
2019-03-02,WN,N444WN,3074,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",17.0,10.0,0.0,65.0,364.0,0.95
2019-03-02,WN,N7838A,4792,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",11.0,6.0,0.0,61.0,364.0,0.37
2019-03-02,WN,N7813P,5043,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",0.0,-4.0,0.0,60.0,364.0,0.9
2019-03-02,WN,N455WN,4889,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",4.0,4.0,0.0,84.0,451.0,0.6
2019-03-02,WN,N251WN,5031,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",1.0,0.0,0.0,86.0,451.0,0.63
2019-03-02,WN,N8630B,5036,15376,TUS,"Tucson, AZ",13232,MDW,"Chicago, IL",-1.0,-28.0,0.0,155.0,1440.0,0.51
2019-03-02,WN,N430WN,4043,15376,TUS,"Tucson, AZ",14679,SAN,"San Diego, CA",50.0,62.0,0.0,73.0,367.0,0.93
2019-03-03,WN,N212WN,1910,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",71.0,52.0,0.0,75.0,619.0,0.43
2019-03-03,WN,N8579Z,3064,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",0.0,-23.0,0.0,71.0,619.0,0.86
2019-03-03,WN,N7703A,5186,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",23.0,0.0,0.0,74.0,619.0,0.31
2019-03-03,WN,N793SA,522,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",9.0,-2.0,0.0,75.0,580.0,0.6
2019-03-03,WN,N237WN,2021,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",0.0,-1.0,0.0,75.0,580.0,0.49
2019-03-03,WN,N7736A,4299,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",-4.0,-17.0,0.0,76.0,580.0,0.59
2019-03-03,WN,N963WN,5114,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",45.0,33.0,0.0,72.0,580.0,0.71
2019-03-03,WN,N736SA,1903,10140,ABQ,"Albuquerque, NM",11292,DEN,"Denver, CO",-1.0,-9.0,0.0,56.0,349.0,0.48
2019-03-03,WN,N7878A,3557,10140,ABQ,"Albuquerque, NM",11292,DEN,"Denver, CO",17.0,5.0,0.0,57.0,349.0,0.54
2019-03-03,WN,N940WN,2342,10140,ABQ,"Albuquerque, NM",12191,HOU,"Houston, TX",-1.0,-13.0,0.0,92.0,759.0,0.84
2019-03-03,WN,N8645A,3589,10140,ABQ,"Albuquerque, NM",12191,HOU,"Houston, TX",-6.0,-34.0,0.0,86.0,759.0,0.86
2019-03-03,WN,N924WN,1629,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",51.0,54.0,0.0,85.0,486.0,0.64
2019-03-03,WN,N557WN,1909,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",26.0,36.0,0.0,83.0,486.0,0.91
2019-03-03,WN,N925WN,3517,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",-3.0,-4.0,0.0,83.0,486.0,0.81
2019-03-03,WN,N427WN,1187,10140,ABQ,"Albuquerque, NM",12892,LAX,"Los Angeles, CA",24.0,20.0,0.0,114.0,677.0,0.8
2019-03-03,WN,N792SW,5434,10140,ABQ,"Albuquerque, NM",12892,LAX,"Los Angeles, CA",4.0,17.0,0.0,115.0,677.0,0.44
2019-03-03,WN,N8671D,5419,10140,ABQ,"Albuquerque, NM",13198,MCI,"Kansas City, MO",0.0,-3.0,0.0,87.0,718.0,0.72
2019-03-03,WN,N497WN,5045,10140,ABQ,"Albuquerque, NM",13796,OAK,"Oakland, CA",1.0,6.0,0.0,145.0,889.0,0.92
2019-03-03,WN,N7878A,1885,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",-3.0,-13.0,0.0,61.0,328.0,0.43
2019-03-03,WN,N466WN,2747,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",31.0,28.0,0.0,55.0,328.0,0.92
2019-03-03,WN,N7883A,4023,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",18.0,12.0,0.0,60.0,328.0,0.75
2019-03-03,WN,N452WN,4049,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",-5.0,-6.0,0.0,60.0,328.0,0.95
2019-03-03,WN,N552WN,1964,10140,ABQ,"Albuquerque, NM",14679,SAN,"San Diego, CA",-4.0,-7.0,0.0,106.0,628.0,0.82
2019-03-03,WN,N7852A,2569,10140,ABQ,"Albuquerque, NM",14679,SAN,"San Diego, CA",6.0,6.0,0.0,105.0,628.0,0.6
2019-03-03,WN,N7825A,4406,10140,ABQ,"Albuquerque, NM",14831,SJC,"San Jose, CA",-2.0,1.0,0.0,146.0,870.0,0.67
2019-03-03,WN,N777QC,1063,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",-9.0,-24.0,0.0,57.0,289.0,0.92
2019-03-03,WN,N734SA,2246,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",-3.0,-19.0,0.0,53.0,289.0,0.8
2019-03-03,WN,N8510E,2659,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",-3.0,-15.0,0.0,58.0,289.0,0.97
2019-03-03,WN,N485WN,5396,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",-2.0,-9.0,0.0,62.0,289.0,0.84
2019-03-03,WN,N8720L,933,10257,ALB,"Albany, NY",11697,FLL,"Fort Lauderdale, FL",-1.0,-8.0,0.0,171.0,1204.0,0.99
2019-03-03,WN,N409WN,2057,10257,ALB,"Albany, NY",13204,MCO,"Orlando, FL",-4.0,-16.0,0.0,155.0,1073.0,0.83
